run,kernel_ref,level,rep,elapsed_ns,pkg_uj,dram_uj,n_compute,n_memory,freq_applied,accepted,cmd_args
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F3__rep02,dual_stencil_cpu_N1024,F3,2,2019580000.0,163073252,16052225,0,1407,2300000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F3__rep03,dual_stencil_cpu_N1024,F3,3,2027920000.0,163924080,16158161,0,1419,2300000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F4__rep01,dual_stencil_cpu_N1024,F4,1,2140940000.0,168295833,16684528,0,1530,2000000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F4__rep02,dual_stencil_cpu_N1024,F4,2,2159810000.0,169576043,17073866,0,1535,2000000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F4__rep03,dual_stencil_cpu_N1024,F4,3,2147570000.0,169090265,16966644,0,1533,2000000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F5__rep01,dual_stencil_cpu_N1024,F5,1,2298960000.0,177993257,18141470,0,1673,1700000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F5__rep02,dual_stencil_cpu_N1024,F5,2,2271860000.0,177368381,17667476,0,1660,1700000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F5__rep03,dual_stencil_cpu_N1024,F5,3,2284040000.0,177506137,17809261,0,1674,1700000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F6__rep01,dual_stencil_cpu_N1024,F6,1,2560520000.0,196893905,19744803,0,1938,1400000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F6__rep02,dual_stencil_cpu_N1024,F6,2,2476730000.0,191333068,19530312,0,1856,1400000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F6__rep03,dual_stencil_cpu_N1024,F6,3,2462300000.0,191731870,19501472,0,1850,1400000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F7__rep01,dual_stencil_cpu_N1024,F7,1,2949140000.0,227047149,23044233,0,2337,1100000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F7__rep02,dual_stencil_cpu_N1024,F7,2,2863670000.0,218665639,21540121,0,2242,1100000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F7__rep03,dual_stencil_cpu_N1024,F7,3,2903340000.0,221868084,21894651,0,2279,1100000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F8__rep01,dual_stencil_cpu_N1024,F8,1,3620470000.0,275499417,26420942,0,3000,800000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F8__rep02,dual_stencil_cpu_N1024,F8,2,3968500000.0,304241652,29260929,0,3351,800000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__F8__rep03,dual_stencil_cpu_N1024,F8,3,3615910000.0,277450767,26591522,0,2994,800000,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__REF__rep01,dual_stencil_cpu_N1024,REF,1,1883070000.0,163492257,15205798,0,1443,,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__REF__rep02,dual_stencil_cpu_N1024,REF,2,1859900000.0,159869220,14923865,0,1396,,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1024__REF__rep03,dual_stencil_cpu_N1024,REF,3,1866340000.0,161972669,15115819,0,1412,,True,--size 1024 --iterations 1564
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F0__rep01,dual_stencil_cpu_N1536,F0,1,1876620000.0,164255378,18244240,0,1252,3200000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F0__rep02,dual_stencil_cpu_N1536,F0,2,1905400000.0,167214477,18665067,0,1280,3200000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F0__rep03,dual_stencil_cpu_N1536,F0,3,1874940000.0,164208564,17973752,0,1254,3200000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F1__rep01,dual_stencil_cpu_N1536,F1,1,1993940000.0,169799309,18790374,0,1381,2900000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F1__rep02,dual_stencil_cpu_N1536,F1,2,1909620000.0,162737620,18197683,0,1300,2900000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F1__rep03,dual_stencil_cpu_N1536,F1,3,1907180000.0,162529369,18292619,0,1293,2900000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F2__rep01,dual_stencil_cpu_N1536,F2,1,1958070000.0,162485851,18664042,0,1338,2600000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F2__rep02,dual_stencil_cpu_N1536,F2,2,1953220000.0,163607797,18536425,0,1343,2600000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F2__rep03,dual_stencil_cpu_N1536,F2,3,1957160000.0,163450021,19047674,0,1347,2600000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F3__rep01,dual_stencil_cpu_N1536,F3,1,2043950000.0,164241401,19120532,0,1409,2300000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F3__rep02,dual_stencil_cpu_N1536,F3,2,1989910000.0,161803785,18719321,0,1381,2300000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F3__rep03,dual_stencil_cpu_N1536,F3,3,2011480000.0,163397653,18930261,0,1395,2300000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F4__rep01,dual_stencil_cpu_N1536,F4,1,2092240000.0,166579590,19767355,0,1479,2000000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F4__rep02,dual_stencil_cpu_N1536,F4,2,2132490000.0,168526241,20253528,0,1508,2000000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F4__rep03,dual_stencil_cpu_N1536,F4,3,2135020000.0,169245356,20001491,0,1515,2000000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F5__rep01,dual_stencil_cpu_N1536,F5,1,2240180000.0,174835612,20761426,0,1625,1700000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F5__rep02,dual_stencil_cpu_N1536,F5,2,2255980000.0,176878576,20964381,0,1642,1700000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F5__rep03,dual_stencil_cpu_N1536,F5,3,2212910000.0,171854785,20349306,0,1591,1700000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F6__rep01,dual_stencil_cpu_N1536,F6,1,2486800000.0,194106986,22840972,0,1877,1400000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F6__rep02,dual_stencil_cpu_N1536,F6,2,2435120000.0,190286256,22417942,0,1822,1400000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F6__rep03,dual_stencil_cpu_N1536,F6,3,2461510000.0,190743042,22392162,0,1830,1400000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F7__rep01,dual_stencil_cpu_N1536,F7,1,2800490000.0,215677122,25136416,0,2178,1100000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F7__rep02,dual_stencil_cpu_N1536,F7,2,2785460000.0,215423826,24998900,0,2175,1100000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F7__rep03,dual_stencil_cpu_N1536,F7,3,2840830000.0,218871083,25286616,0,2222,1100000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F8__rep01,dual_stencil_cpu_N1536,F8,1,3493700000.0,269571881,29547513,0,2882,800000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F8__rep02,dual_stencil_cpu_N1536,F8,2,3483310000.0,269858623,29381079,0,2873,800000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__F8__rep03,dual_stencil_cpu_N1536,F8,3,3494940000.0,267006824,29142905,0,2875,800000,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__REF__rep01,dual_stencil_cpu_N1536,REF,1,1880990000.0,164732550,17810470,0,1430,,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__REF__rep02,dual_stencil_cpu_N1536,REF,2,1874060000.0,163547066,18037736,0,1421,,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N1536__REF__rep03,dual_stencil_cpu_N1536,REF,3,1877310000.0,163467721,18222239,0,1422,,True,--size 1536 --iterations 672
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F0__rep01,dual_stencil_cpu_N256,F0,1,1925750000.0,165868533,9717489,1311,0,3200000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F0__rep02,dual_stencil_cpu_N256,F0,2,1829280000.0,156222195,9176665,1218,0,3200000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F0__rep03,dual_stencil_cpu_N256,F0,3,1853330000.0,158307456,9320852,1240,0,3200000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F1__rep01,dual_stencil_cpu_N256,F1,1,1966290000.0,162201245,9890945,1339,0,2900000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F1__rep02,dual_stencil_cpu_N256,F1,2,1965480000.0,162759471,10014799,1356,0,2900000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F1__rep03,dual_stencil_cpu_N256,F1,3,1975200000.0,162745555,9976273,1353,0,2900000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F2__rep01,dual_stencil_cpu_N256,F2,1,2158570000.0,175978920,11149936,1546,0,2600000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F2__rep02,dual_stencil_cpu_N256,F2,2,2115610000.0,171817126,10837434,1492,0,2600000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F2__rep03,dual_stencil_cpu_N256,F2,3,2117340000.0,172686631,10897287,1504,0,2600000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F3__rep01,dual_stencil_cpu_N256,F3,1,2523360000.0,204570399,13454407,1907,0,2300000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F3__rep02,dual_stencil_cpu_N256,F3,2,2283680000.0,183478534,11896393,1664,0,2300000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F3__rep03,dual_stencil_cpu_N256,F3,3,2291500000.0,183274189,11790869,1658,0,2300000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F4__rep01,dual_stencil_cpu_N256,F4,1,2569080000.0,200399878,13436383,1937,0,2000000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F4__rep02,dual_stencil_cpu_N256,F4,2,2584810000.0,201906649,13684565,1963,0,2000000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F4__rep03,dual_stencil_cpu_N256,F4,3,2578290000.0,200662267,13573073,1952,0,2000000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F5__rep01,dual_stencil_cpu_N256,F5,1,2918930000.0,226712982,15728110,2308,0,1700000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F5__rep02,dual_stencil_cpu_N256,F5,2,2933500000.0,228269557,15828417,2322,0,1700000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F5__rep03,dual_stencil_cpu_N256,F5,3,2933830000.0,227515225,15756200,2309,0,1700000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F6__rep01,dual_stencil_cpu_N256,F6,1,3628930000.0,282384531,20109831,3019,0,1400000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F6__rep02,dual_stencil_cpu_N256,F6,2,3456380000.0,264822076,18906654,2830,0,1400000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F6__rep03,dual_stencil_cpu_N256,F6,3,3483270000.0,267951279,19097476,2862,0,1400000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F7__rep01,dual_stencil_cpu_N256,F7,1,4241260000.0,323168301,23253491,3618,0,1100000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F7__rep02,dual_stencil_cpu_N256,F7,2,4369110000.0,336391351,24397013,3750,0,1100000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F7__rep03,dual_stencil_cpu_N256,F7,3,4197480000.0,321778778,23570308,3578,0,1100000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F8__rep01,dual_stencil_cpu_N256,F8,1,5650380000.0,433711597,32198758,5038,0,800000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F8__rep02,dual_stencil_cpu_N256,F8,2,5655000000.0,433127492,32242883,5023,0,800000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__F8__rep03,dual_stencil_cpu_N256,F8,3,5636510000.0,432144218,32172212,4985,26,800000,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__REF__rep01,dual_stencil_cpu_N256,REF,1,1925430000.0,164448432,9554223,1472,0,,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__REF__rep02,dual_stencil_cpu_N256,REF,2,1956080000.0,170712942,10036785,1512,0,,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N256__REF__rep03,dual_stencil_cpu_N256,REF,3,1856870000.0,158108360,9237926,1408,0,,True,--size 256 --iterations 40444
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F0__rep01,dual_stencil_cpu_N512,F0,1,1844360000.0,157652306,9289334,1224,0,3200000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F0__rep02,dual_stencil_cpu_N512,F0,2,1839440000.0,157588403,9354955,1163,63,3200000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F0__rep03,dual_stencil_cpu_N512,F0,3,1848240000.0,158215537,9308306,1234,0,3200000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F1__rep01,dual_stencil_cpu_N512,F1,1,1938440000.0,161315444,10094435,987,334,2900000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F1__rep02,dual_stencil_cpu_N512,F1,2,1913190000.0,160212786,9810681,1178,128,2900000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F1__rep03,dual_stencil_cpu_N512,F1,3,1944010000.0,162065320,9869097,1322,13,2900000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F2__rep01,dual_stencil_cpu_N512,F2,1,2044840000.0,166732056,10713397,1131,301,2600000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F2__rep02,dual_stencil_cpu_N512,F2,2,2037200000.0,166510621,10699306,1237,193,2600000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F2__rep03,dual_stencil_cpu_N512,F2,3,2063990000.0,168102841,10768262,357,1086,2600000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F3__rep01,dual_stencil_cpu_N512,F3,1,2203840000.0,175606850,11561414,1574,13,2300000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F3__rep02,dual_stencil_cpu_N512,F3,2,2211670000.0,176397375,11563786,1602,0,2300000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F3__rep03,dual_stencil_cpu_N512,F3,3,2201150000.0,175709084,11556365,1581,0,2300000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F4__rep01,dual_stencil_cpu_N512,F4,1,2413660000.0,189066105,12871002,1781,13,2000000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F4__rep02,dual_stencil_cpu_N512,F4,2,2401220000.0,188769231,12631466,1782,0,2000000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F4__rep03,dual_stencil_cpu_N512,F4,3,2419350000.0,189756717,12900669,1808,0,2000000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F5__rep01,dual_stencil_cpu_N512,F5,1,2699360000.0,208237565,14538105,2048,26,1700000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F5__rep02,dual_stencil_cpu_N512,F5,2,2682150000.0,207696368,14573939,2019,50,1700000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F5__rep03,dual_stencil_cpu_N512,F5,3,2738140000.0,211730660,14783303,2072,40,1700000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F6__rep01,dual_stencil_cpu_N512,F6,1,3115670000.0,239131956,17052798,2507,0,1400000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F6__rep02,dual_stencil_cpu_N512,F6,2,3192240000.0,246138347,17815626,2567,13,1400000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F6__rep03,dual_stencil_cpu_N512,F6,3,3111220000.0,237744814,17032159,2490,0,1400000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F7__rep01,dual_stencil_cpu_N512,F7,1,3801610000.0,291154955,21194494,3175,13,1100000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F7__rep02,dual_stencil_cpu_N512,F7,2,3868560000.0,295077064,21609475,3198,37,1100000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F7__rep03,dual_stencil_cpu_N512,F7,3,3859470000.0,293023603,21578003,3230,0,1100000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F8__rep01,dual_stencil_cpu_N512,F8,1,5043850000.0,386818712,29122693,4242,189,800000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F8__rep02,dual_stencil_cpu_N512,F8,2,5079160000.0,385384389,28719186,4401,36,800000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__F8__rep03,dual_stencil_cpu_N512,F8,3,5081940000.0,388227766,29013420,4444,26,800000,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__REF__rep01,dual_stencil_cpu_N512,REF,1,1851750000.0,158711935,9538188,1397,13,,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__REF__rep02,dual_stencil_cpu_N512,REF,2,1840560000.0,156735744,9316017,1389,0,,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__dual_stencil_cpu_N512__REF__rep03,dual_stencil_cpu_N512,REF,3,1831750000.0,157016810,9311886,1397,0,,True,--size 512 --iterations 8078
pacca_cpu_final_20260913__ert_probe__F0__rep00,ert_probe,F0,0,382946000.0,8927834,518609,0,0,3200000,False,
pacca_cpu_final_20260913__ert_probe__F1__rep00,ert_probe,F1,0,381411000.0,8344034,514248,0,0,2900000,False,
pacca_cpu_final_20260913__ert_probe__F2__rep00,ert_probe,F2,0,398734000.0,8401529,549866,0,0,2600000,False,
pacca_cpu_final_20260913__ert_probe__F3__rep00,ert_probe,F3,0,392132000.0,8557534,574744,0,0,2300000,False,
pacca_cpu_final_20260913__ert_probe__F4__rep00,ert_probe,F4,0,415776000.0,8193277,574163,0,0,2000000,False,
pacca_cpu_final_20260913__ert_probe__F5__rep00,ert_probe,F5,0,410427000.0,8420145,609889,0,0,1700000,False,
pacca_cpu_final_20260913__ert_probe__F6__rep00,ert_probe,F6,0,400721000.0,8365335,635517,0,0,1400000,False,
pacca_cpu_final_20260913__ert_probe__F7__rep00,ert_probe,F7,0,420730000.0,9685889,745401,0,0,1100000,False,
pacca_cpu_final_20260913__ert_probe__F8__rep00,ert_probe,F8,0,444965000.0,10412205,810685,0,0,800000,False,
pacca_cpu_final_20260913__ert_probe__REF__rep00,ert_probe,REF,0,382561000.0,8982521,523046,0,0,,True,
pacca_cpu_final_20260913__hpccg_cpu_N46__F0__rep01,hpccg_cpu_N46,F0,1,3277600000.0,345563446,19375093,40,2615,3200000,True,--size 46 --iterations 800
pacca_cpu_final_20260913__hpccg_cpu_N46__F0__rep02,hpccg_cpu_N46,F0,2,3277240000.0,343203956,18342986,2639,13,3200000,True,--size 46 --iterations 800
pacca_cpu_final_20260913__hpccg_cpu_N46__F0__rep03,hpccg_cpu_N46,F0,3,3267510000.0,341755107,18320985,2647,0,3200000,True,--size 46 --iterations 800
pacca_cpu_final_20260913__hpccg_cpu_N46__F1__rep01,hpccg_cpu_N46,F1,1,3467470000.0,349687826,20528056,41,2805,2900000,True,--size 46 --iterations 800
pacca_cpu_final_20260913__hpccg_cpu_N46__F1__rep02,hpccg_cpu_N46,F1,2,3448720000.0,349110434,21270535,0,2837,2900000,True,--size 46 --iterations 800
pacca_cpu_final_20260913__hpccg_cpu_N46__F1__rep03,hpccg_cpu_N46,F1,3,3416350000.0,343322485,19259181,2793,0,2900000,True,--size 46 --iterations 800
